user_id,age,device_type,sessions_last_30_days,avg_session_duration_minutes,content_views_last_30_days,likes_last_30_days,shares_last_30_days,days_since_last_login,notifications_clicked_last_30_days,churn
U03424,36,Web,27,12.2,63,14,0,11,13,0
U03425,47,Android,14,9.6,41,9,2,25,12,0
U03426,65,iOS,22,10.8,66,14,1,19,17,0
U03427,41,iOS,9,4.0,21,3,0,36,4,0
U03428,60,Android,7,4.1,17,2,0,57,3,1
U03429,55,Web,16,7.9,40,6,0,30,8,0
U03430,32,iOS,26,16.5,96,23,6,12,14,0
U03431,29,Android,12,14.2,35,13,1,24,3,0
U03432,54,Android,24,14.9,67,23,3,9,5,0
U03433,27,Web,34,14.9,120,42,4,11,13,0
U03434,34,iOS,5,9.7,9,0,0,36,4,0
U03435,29,iOS,9,5.0,25,5,0,35,4,1
U03436,47,iOS,16,7.9,38,9,0,27,8,0
U03437,32,Android,10,5.9,28,5,1,36,6,0
U03438,49,iOS,18,11.9,54,6,1,22,8,0
U03439,62,Web,6,3.0,12,0,0,43,5,1
U03440,57,Android,4,4.6,11,0,0,49,3,1
U03441,63,iOS,15,8.9,32,7,2,33,9,0
U03442,19,Android,16,6.9,28,5,1,32,6,0
U03443,39,Android,31,12.4,107,33,5,7,14,0
U03444,28,Android,12,8.7,32,7,0,32,3,0
U03445,62,Web,30,18.7,115,32,3,3,16,0
U03446,52,Android,34,16.1,117,31,6,10,17,0
U03447,33,Android,16,15.0,48,6,0,18,8,0
U03448,45,iOS,20,14.8,54,11,0,14,8,0
U03449,47,Android,36,19.1,115,28,8,0,16,0
U03450,41,iOS,6,8.4,9,2,0,37,0,1
U03451,40,Web,20,16.5,65,19,5,15,9,0
U03452,20,Android,30,14.6,102,30,5,13,13,0
U03453,39,Android,21,10.9,55,8,2,29,8,0
U03454,34,Web,10,10.1,24,5,0,29,2,0
U03455,57,Android,20,10.3,66,22,4,16,9,0
U03456,59,Android,11,13.1,24,0,0,20,6,1
U03457,54,Web,26,14.4,56,8,0,14,4,0
U03458,19,Web,17,11.2,46,9,0,25,10,0
U03459,58,iOS,22,7.8,56,14,1,22,12,0
U03460,37,iOS,17,10.8,43,9,2,19,7,0
U03461,37,Web,12,10.8,29,6,3,30,6,0
U03462,63,iOS,18,13.6,51,10,2,15,9,0
U03463,59,iOS,15,10.5,41,6,1,25,8,0
U03464,20,Web,9,3.3,18,0,1,40,2,1
U03465,35,iOS,28,20.2,88,20,4,12,10,0
U03466,53,iOS,44,14.1,158,50,6,8,15,0
U03467,43,Android,12,8.1,42,11,4,20,4,0
U03468,30,iOS,8,5.0,16,2,1,36,7,1
U03469,43,iOS,16,17.5,51,10,3,19,9,0
U03470,59,Android,28,16.6,97,27,5,9,10,0
U03471,28,Android,5,1.0,8,0,0,47,2,1
U03472,53,Web,9,10.1,14,1,1,40,4,0
U03473,53,Android,8,3.9,20,2,0,41,8,1
U03474,60,Android,6,2.7,15,2,1,38,3,0
U03475,32,Android,16,8.9,49,12,2,17,9,0
U03476,28,Android,30,16.5,104,28,5,3,14,0
U03477,44,iOS,12,10.4,33,11,0,28,7,0
U03478,43,Android,6,4.8,9,1,0,41,4,1
U03479,37,Android,9,11.9,16,1,0,26,3,0
U03480,55,Web,21,10.0,39,5,0,22,11,0
U03481,56,Android,12,7.6,27,4,0,28,3,0
U03482,29,Android,18,13.6,48,12,2,12,9,0
U03483,56,Web,21,13.0,48,4,0,28,9,1
U03484,29,iOS,31,13.3,82,20,3,12,15,0
U03485,37,iOS,29,14.1,90,20,7,16,10,0
U03486,19,Web,19,14.8,51,11,1,49,11,0
U03487,34,Web,31,10.8,76,19,4,14,10,0
U03488,64,Android,32,17.5,120,29,7,7,15,0
U03489,39,iOS,12,8.5,28,4,0,25,5,0
U03490,52,iOS,16,7.1,34,5,1,23,11,0
U03491,23,Android,18,6.4,52,2,0,29,4,0
U03492,48,Web,21,12.1,48,7,0,24,11,0
U03493,35,Android,35,16.0,102,34,6,3,11,0
U03494,53,Web,10,9.6,30,4,0,26,4,0
U03495,62,iOS,20,14.1,60,13,3,11,16,0
U03496,43,iOS,13,6.3,36,9,1,28,5,0
U03497,22,Android,29,13.4,88,23,5,14,6,0
U03498,40,Web,21,10.2,45,11,0,16,9,0
U03499,23,iOS,8,6.4,15,3,0,52,4,1
U03500,39,Android,30,12.1,110,29,4,8,15,0
U03501,20,Android,8,7.9,26,3,0,32,3,0
U03502,48,iOS,11,5.9,22,2,1,32,1,0
U03503,32,Android,14,10.0,47,8,1,16,9,0
U03504,27,iOS,6,7.9,24,7,0,30,9,0
U03505,18,iOS,24,10.2,77,13,3,20,11,0
U03506,60,Android,10,7.4,18,4,1,35,4,0
U03507,58,iOS,16,5.7,37,5,0,30,5,0
U03508,56,Android,16,6.4,31,6,0,25,5,0
U03509,20,Web,6,0.5,15,1,0,42,1,1
U03510,34,Web,5,4.0,11,0,1,38,0,0
U03511,64,Android,20,14.2,56,13,2,16,11,0
U03512,45,iOS,34,16.5,123,38,0,6,15,0
U03513,24,iOS,18,6.6,35,7,0,25,7,1
U03514,24,Web,18,8.3,57,3,0,22,12,0
U03515,30,Android,26,14.4,75,25,5,19,8,0
U03516,64,iOS,15,13.9,31,3,0,34,8,0
U03517,26,Web,6,7.0,15,2,0,31,4,0
U03518,61,Android,12,4.2,26,5,0,36,1,0
U03519,50,iOS,13,8.4,23,4,0,37,9,0
U03520,62,Android,25,13.9,64,15,3,12,7,0
U03521,57,iOS,24,11.1,65,11,1,26,11,0
U03522,33,Android,11,8.3,22,3,0,44,4,0
U03523,57,Web,15,16.5,48,6,0,25,11,0
U03524,26,Android,26,10.3,86,20,1,15,8,0
U03525,31,Android,30,13.6,97,21,2,6,15,0
U03526,28,Web,5,5.8,14,2,0,33,5,1
U03527,24,Web,25,10.0,85,21,6,14,14,0
U03528,22,iOS,18,5.9,65,14,0,23,4,0
U03529,26,iOS,12,8.0,34,9,4,26,5,1
U03530,23,Android,29,10.7,86,22,3,16,8,0
U03531,36,iOS,15,8.4,51,3,0,20,6,0
U03532,21,Android,15,4.8,28,6,0,23,5,0
U03533,20,Android,20,9.4,47,11,1,17,7,0
U03534,65,Web,15,4.9,36,3,1,31,6,0
U03535,22,iOS,24,13.9,84,23,1,17,11,0
U03536,21,Android,20,9.1,51,7,1,42,10,0
U03537,19,Android,19,9.2,53,7,0,19,5,0
U03538,24,Web,2,0.6,1,0,1,44,3,1
U03539,43,Android,27,12.4,70,9,3,15,8,0
U03540,57,Android,5,3.3,8,1,0,51,2,1
U03541,53,Android,17,7.9,43,13,1,24,5,0
U03542,45,Android,18,11.9,47,9,1,32,7,0
U03543,22,Android,28,10.1,84,23,4,3,16,0
U03544,55,Web,13,7.6,35,7,1,47,6,1
U03545,19,Android,25,10.6,52,10,1,24,8,0
U03546,48,iOS,25,14.3,71,14,2,15,13,0
U03547,37,iOS,18,11.5,50,11,1,17,8,0
U03548,60,iOS,13,2.3,28,4,0,31,7,1
U03549,32,iOS,18,14.4,49,10,0,21,4,0
U03550,48,iOS,14,2.6,24,3,0,34,4,0
U03551,39,iOS,4,2.1,8,1,0,36,1,0
U03552,43,iOS,30,11.5,113,31,5,13,13,0
U03553,63,iOS,30,10.2,84,31,5,8,10,0
U03554,52,iOS,16,4.9,28,7,0,24,5,1
U03555,37,iOS,14,3.7,35,10,0,33,2,0
U03556,39,Android,12,3.8,28,4,0,26,5,0
U03557,51,iOS,21,9.6,56,12,2,22,6,0
U03558,34,iOS,37,12.9,111,25,6,10,5,0
U03559,26,Android,17,6.6,42,4,0,37,2,0
U03560,40,Web,15,5.5,36,6,0,33,6,0
U03561,21,Android,7,3.4,9,0,0,42,1,1
U03562,26,Android,12,7.5,41,2,1,24,4,0
U03563,38,Web,24,10.0,61,5,0,20,4,0
U03564,56,Android,14,6.1,45,12,2,30,6,0
U03565,55,Android,11,4.1,36,5,0,34,5,0
U03566,30,Android,18,12.9,54,10,2,17,14,0
U03567,38,Web,8,7.1,12,3,0,38,7,0
U03568,25,iOS,38,17.1,147,41,9,0,18,0
U03569,54,iOS,30,14.6,95,24,4,8,11,0
U03570,29,iOS,30,11.8,105,23,5,10,11,0
U03571,56,iOS,16,8.8,45,7,0,29,8,0
U03572,58,Web,0,2.6,1,0,0,45,1,1
U03573,51,Web,26,11.0,71,11,3,20,8,0
U03574,33,Android,11,6.5,30,4,0,40,8,1
U03575,63,Web,5,0.6,10,0,0,61,1,1
U03576,50,iOS,22,9.2,75,13,3,49,7,1
U03577,49,Android,34,11.5,94,25,7,12,12,0
U03578,59,Android,4,7.0,6,0,0,40,4,1
U03579,60,iOS,32,16.3,95,25,3,8,20,0
U03580,21,Android,20,9.5,74,12,2,22,9,0
U03581,60,iOS,27,14.0,62,15,0,22,9,0
U03582,54,Android,19,3.2,53,12,1,34,4,1
U03583,27,iOS,19,12.2,63,9,0,22,13,0
U03584,32,Android,7,4.6,11,0,0,36,4,0
U03585,54,Web,16,6.9,29,5,1,29,8,0
U03586,28,Android,15,10.9,38,9,0,29,6,0
U03587,39,Android,12,5.2,20,1,0,43,4,1
U03588,51,Android,12,5.3,27,4,0,32,4,1
U03589,49,iOS,25,11.7,81,18,0,20,5,0
U03590,61,iOS,12,6.6,26,2,0,27,6,0
U03591,23,iOS,31,14.8,89,25,6,6,11,0
U03592,32,Android,22,10.0,52,7,2,17,4,0
U03593,65,Web,8,5.3,16,4,1,37,3,1
U03594,45,iOS,23,14.2,88,21,3,1,11,0
U03595,29,Android,23,11.6,66,12,3,30,12,0
U03596,31,iOS,19,5.7,62,14,4,19,10,0
U03597,34,iOS,18,7.5,44,6,0,28,3,0
U03598,44,iOS,27,14.2,91,28,3,13,7,0
U03599,31,Android,10,15.4,20,5,0,30,5,0
U03600,47,Android,11,9.8,33,5,0,28,2,1
U03601,39,iOS,13,10.9,34,4,1,29,0,0
U03602,47,Android,22,13.8,79,22,5,12,13,0
U03603,25,Android,5,3.6,5,0,0,52,2,1
U03604,47,Web,4,1.6,9,1,0,57,0,1
U03605,62,iOS,10,7.7,21,5,0,32,5,1
U03606,24,Android,13,8.4,23,4,1,27,7,0
U03607,33,Android,14,8.3,39,11,1,31,6,0
U03608,51,iOS,18,12.9,51,11,0,23,2,0
U03609,47,Android,11,7.6,37,7,0,36,3,0
U03610,50,Android,12,5.8,36,7,0,27,3,0
U03611,44,Android,19,9.6,39,6,1,25,8,0
U03612,50,iOS,10,7.2,19,3,0,38,2,0
U03613,47,iOS,20,9.6,72,12,0,13,15,0
U03614,21,Android,16,15.3,36,7,1,13,10,0
U03615,54,Android,16,12.1,47,6,1,25,4,0
U03616,39,iOS,23,11.4,72,9,0,17,4,0
U03617,20,iOS,7,7.8,16,2,0,38,1,1
U03618,37,iOS,11,7.9,22,5,0,48,6,0
U03619,38,Android,11,6.1,27,4,0,33,4,0
U03620,22,iOS,14,8.4,35,11,1,30,10,0
U03621,65,Web,32,17.7,105,32,8,11,11,0
U03622,28,iOS,23,14.1,75,21,7,7,5,0
U03623,33,Android,10,3.0,19,2,0,39,3,0
U03624,39,iOS,16,9.9,48,10,1,32,8,0
U03625,57,Android,12,6.4,20,3,0,32,3,1
U03626,53,Android,4,8.3,10,0,0,54,1,1
U03627,55,Android,20,15.3,48,16,2,14,7,0
U03628,29,Web,18,11.7,41,7,1,33,9,1
U03629,58,Android,24,15.3,79,17,1,26,8,0
U03630,57,Web,26,17.5,92,24,1,0,14,0
U03631,40,iOS,22,6.4,50,12,3,16,7,0
U03632,44,iOS,16,10.5,37,7,0,20,11,0
U03633,19,Android,13,1.6,22,3,1,56,3,1
U03634,54,iOS,38,12.8,144,34,7,0,12,0
U03635,64,Android,10,8.5,21,4,2,38,6,1
U03636,40,iOS,9,1.3,21,0,0,37,3,0
U03637,43,Android,26,14.2,84,20,3,21,15,0
U03638,41,Android,35,13.8,107,30,3,3,15,0
U03639,21,iOS,23,11.3,60,11,1,23,10,0
U03640,47,Android,26,11.4,64,14,1,13,12,0
U03641,52,Android,31,12.6,99,16,2,19,8,0
U03642,62,Web,7,6.9,18,5,0,34,2,0
U03643,62,Android,17,4.3,51,7,0,33,12,0
U03644,41,Android,5,8.1,12,3,0,44,3,0
U03645,64,Android,37,14.8,119,38,10,0,22,0
U03646,43,Android,30,9.8,85,15,2,11,12,0
U03647,48,iOS,12,9.9,29,3,0,36,4,0
U03648,46,Android,18,13.8,52,14,4,13,4,0
U03649,65,iOS,19,17.3,66,21,7,8,5,0
U03650,53,iOS,21,11.1,54,11,0,27,4,0
U03651,23,Android,25,12.0,71,13,3,20,9,0
U03652,21,Web,19,6.5,50,11,2,25,9,0
U03653,37,Web,8,2.8,16,1,0,40,1,1
U03654,42,Android,30,17.9,80,22,3,8,17,0
U03655,50,Android,23,7.6,51,11,0,31,4,0
U03656,41,Android,31,17.5,118,39,10,0,13,0
U03657,42,Android,21,11.1,63,12,2,19,6,0
U03658,62,iOS,37,16.5,129,39,9,0,18,0
U03659,34,iOS,33,13.8,135,43,8,12,10,0
U03660,41,Android,35,17.9,135,29,14,0,15,0
U03661,44,Android,29,12.9,97,19,3,13,13,0
U03662,40,Android,17,7.6,45,5,0,20,8,0
U03663,64,Web,25,16.2,76,25,5,6,11,0
U03664,64,Web,5,5.2,8,0,0,46,4,1
U03665,42,Android,21,0.5,54,16,0,24,10,0
U03666,39,iOS,16,9.1,28,8,1,25,6,1
U03667,46,iOS,33,3.6,89,21,2,14,8,0
U03668,26,iOS,17,11.4,57,6,1,28,2,0
U03669,38,iOS,11,10.1,35,8,2,20,6,0
U03670,28,Web,1,1.9,2,0,0,48,0,1
U03671,24,Android,5,0.5,11,3,0,41,0,0
U03672,22,Android,29,19.5,105,24,3,4,13,0
U03673,46,Web,18,14.8,49,9,1,24,7,0
U03674,18,Android,8,2.7,18,4,0,41,0,1
U03675,49,Android,31,11.8,103,23,5,9,11,0
U03676,38,iOS,17,16.4,62,18,4,15,12,0
U03677,35,iOS,10,9.7,28,3,0,31,7,1
U03678,54,iOS,12,8.7,37,8,1,24,5,0
U03679,43,iOS,10,1.5,21,5,0,38,3,1
U03680,53,iOS,33,16.3,99,22,4,13,20,0
U03681,52,Android,21,8.7,64,15,4,25,7,0
U03682,19,iOS,19,11.9,61,11,0,11,10,0
U03683,28,iOS,21,8.1,55,6,0,23,5,0
U03684,45,Web,16,2.7,31,3,1,29,2,0
U03685,64,Android,12,5.5,30,6,1,29,8,0
U03686,25,Android,38,9.2,103,22,3,13,16,0
U03687,23,iOS,18,3.9,43,6,1,23,5,0
U03688,63,Android,14,5.3,36,8,1,28,6,0
U03689,64,Android,7,5.6,16,3,0,36,5,0
U03690,26,Web,41,13.1,140,25,5,0,14,0
U03691,37,iOS,19,8.7,59,10,0,29,6,0
U03692,48,Android,13,7.4,43,7,0,32,7,0
U03693,27,Android,13,8.3,30,7,0,31,3,0
U03694,33,Android,17,8.6,39,10,1,31,3,1
U03695,36,iOS,16,8.6,36,8,0,39,8,0
U03696,48,iOS,30,12.4,80,18,1,22,14,0
U03697,32,Android,28,15.1,85,20,3,8,15,0
U03698,37,Android,11,4.9,25,6,0,36,6,0
U03699,31,Android,25,8.3,70,11,1,16,7,0
U03700,54,Android,6,4.8,14,2,0,37,0,1
U03701,25,Android,29,11.7,97,28,2,9,7,0
U03702,29,iOS,8,6.5,22,2,0,46,1,0
U03703,29,Android,19,19.3,65,21,2,8,10,0
U03704,61,Android,14,15.4,37,4,0,23,7,0
U03705,63,iOS,41,18.2,136,30,6,1,14,0
U03706,42,Android,20,14.6,58,17,4,9,10,0
U03707,25,Android,25,8.4,70,21,1,15,14,0
U03708,54,Android,24,11.0,83,12,1,19,8,0
U03709,41,Android,22,6.2,57,12,1,31,5,0
U03710,58,Android,22,12.9,75,23,6,8,11,0
U03711,35,iOS,16,13.0,42,7,0,39,9,0
U03712,65,Android,18,10.6,42,9,0,28,3,0
U03713,56,iOS,21,7.2,44,9,0,39,5,0
U03714,28,iOS,25,9.9,71,8,0,14,9,0
U03715,52,Android,12,4.7,23,7,0,33,6,0
U03716,31,Android,16,3.9,34,8,1,25,4,0
U03717,34,Android,20,12.4,52,9,1,49,10,1
U03718,30,Android,34,19.4,129,43,7,0,22,0
U03719,50,iOS,29,15.8,123,39,6,0,24,0
U03720,30,Android,16,4.5,36,9,2,30,6,0
U03721,48,Web,9,9.8,22,3,1,45,3,0
U03722,45,iOS,28,20.9,113,36,6,2,16,0
U03723,54,iOS,25,17.8,81,15,1,19,9,0
U03724,65,iOS,11,8.2,32,3,0,21,8,1
U03725,18,iOS,25,12.4,68,12,1,30,8,0
U03726,65,Web,10,4.3,25,6,0,30,5,0
U03727,23,Web,2,2.3,3,1,0,46,0,1
U03728,43,Android,30,5.6,97,22,5,23,6,0
U03729,34,Android,20,8.6,44,4,0,20,7,0
U03730,48,Android,18,10.1,45,10,1,20,7,0
U03731,52,Android,33,12.1,101,21,3,8,8,0
U03732,59,iOS,17,11.9,47,11,1,22,12,0
U03733,37,Android,15,5.5,38,7,1,32,3,1
U03734,62,iOS,11,5.9,26,2,0,37,2,1
U03735,33,iOS,21,12.6,76,19,4,17,10,0
U03736,27,Android,7,2.7,16,2,0,47,0,1
U03737,36,iOS,10,7.2,14,1,0,49,5,1
U03738,43,Android,25,13.8,89,23,3,3,10,0
U03739,50,iOS,18,9.1,42,8,0,20,6,0
U03740,57,iOS,16,8.8,51,8,1,22,8,0
U03741,28,Android,17,10.0,31,5,2,45,5,0
U03742,32,iOS,30,14.8,108,34,9,13,10,0
U03743,63,Android,23,16.0,65,13,2,4,9,0
U03744,39,iOS,30,13.6,105,24,1,5,11,0
U03745,29,iOS,17,13.7,49,10,0,16,8,0
U03746,65,Android,31,11.6,96,17,2,9,16,0
U03747,39,iOS,9,4.8,26,4,0,38,9,0
U03748,65,Web,6,3.0,12,0,0,45,0,1
U03749,62,iOS,22,12.5,72,12,2,13,12,0
U03750,61,iOS,24,13.9,66,13,0,15,5,0
U03751,45,iOS,16,6.7,36,7,1,29,10,0
U03752,56,Android,8,2.8,14,0,0,33,6,0
U03753,64,iOS,16,6.0,37,6,0,20,7,0
U03754,30,Web,7,11.3,22,4,1,46,2,0
U03755,19,Android,32,14.4,130,46,10,6,14,0
U03756,33,Android,24,13.4,62,12,0,22,12,0
U03757,48,Android,8,6.0,16,3,0,33,6,1
U03758,44,Android,16,7.1,39,5,1,21,5,0
U03759,21,Android,25,10.6,66,14,1,27,10,0
U03760,44,Android,13,8.3,34,3,0,28,9,1
U03761,26,iOS,8,7.7,25,6,1,29,8,0
U03762,42,Android,29,14.0,98,31,2,3,13,0
U03763,45,Android,12,0.5,18,4,1,37,4,0
U03764,48,iOS,21,11.0,51,12,4,28,9,0
U03765,37,Android,11,4.4,17,1,0,48,3,1
U03766,37,Android,33,13.4,127,41,6,0,8,0
U03767,50,iOS,12,6.8,34,2,1,31,7,0
U03768,53,Web,9,5.1,13,0,0,36,3,0
U03769,56,iOS,12,8.9,17,1,0,32,4,0
U03770,34,Android,22,8.6,70,10,0,19,5,0
U03771,38,Android,17,13.0,26,5,0,27,6,0
U03772,33,Web,6,3.0,9,0,0,43,2,1
U03773,43,iOS,32,14.7,138,52,5,0,20,0
U03774,24,iOS,30,15.1,79,16,2,8,12,0
U03775,38,iOS,4,1.3,8,0,0,44,3,1
U03776,27,Android,22,9.4,77,25,3,9,14,0
U03777,43,Android,15,7.8,32,4,0,27,7,1
U03778,58,iOS,17,8.5,45,10,0,24,6,0
U03779,65,Web,9,7.2,21,4,1,33,2,0
U03780,39,Android,18,6.0,43,7,1,28,9,0
U03781,20,iOS,7,2.8,21,3,0,36,3,1
U03782,28,Android,6,5.0,15,2,0,48,4,0
U03783,23,Web,7,6.1,10,1,0,47,3,1
U03784,54,Android,24,7.3,58,13,3,23,10,0
U03785,65,iOS,22,5.5,49,8,1,19,8,0
U03786,44,Android,13,3.9,33,5,0,45,3,1
U03787,26,iOS,12,10.8,25,3,0,44,3,1
U03788,19,iOS,5,0.5,13,2,1,42,2,0
U03789,64,Android,34,17.0,145,51,19,0,12,0
U03790,33,Web,23,13.9,63,14,2,27,6,0
U03791,23,Web,13,9.9,35,1,0,22,5,0
U03792,26,Web,20,11.2,61,15,3,19,6,0
U03793,30,Android,28,14.8,88,18,1,9,9,0
U03794,49,iOS,9,7.0,30,5,0,33,8,0
U03795,60,iOS,3,2.9,8,0,0,45,1,1
U03796,31,iOS,11,7.9,34,8,0,34,2,1
U03797,50,iOS,6,7.9,11,0,0,41,1,0
U03798,21,iOS,20,7.6,71,21,4,10,11,0
U03799,18,Android,34,13.4,125,35,6,2,15,0
U03800,20,Android,17,10.9,48,9,3,19,7,0
U03801,62,Android,11,4.2,19,3,0,35,1,0
U03802,45,Android,26,12.6,53,11,0,15,5,0
U03803,56,Android,12,9.8,42,9,0,24,7,0
U03804,19,Android,25,11.9,73,13,4,5,12,0
U03805,19,iOS,39,20.1,141,37,9,0,28,0
U03806,58,iOS,14,7.8,37,6,0,24,7,0
U03807,22,Android,6,7.4,7,0,0,37,1,0
U03808,25,iOS,23,13.9,55,13,1,14,8,0
U03809,42,Web,16,5.7,26,7,0,29,4,1
U03810,47,Web,6,6.2,12,1,0,37,1,1
U03811,28,Web,13,2.5,34,5,1,26,4,0
U03812,39,Web,16,4.4,48,7,2,20,14,0
U03813,50,iOS,5,6.2,9,0,0,44,3,1
U03814,39,Web,16,7.2,36,3,0,50,8,1
U03815,36,Web,16,12.3,33,8,2,24,10,0
U03816,21,Android,25,17.8,93,25,1,5,9,0
U03817,39,Web,16,3.6,29,6,0,27,7,0
U03818,56,iOS,27,12.3,68,14,6,16,16,0
U03819,48,iOS,7,5.2,14,2,0,31,5,0
U03820,60,Web,7,1.1,10,0,0,67,0,1
U03821,24,Android,14,0.6,18,2,0,41,3,0
U03822,18,Android,29,16.8,91,26,6,5,16,0
U03823,44,iOS,24,13.1,67,10,2,24,6,0
U03824,26,iOS,14,3.5,27,6,0,35,7,0
U03825,46,Web,25,7.1,76,16,1,23,5,0
U03826,61,Web,9,7.6,24,3,0,38,4,1
U03827,34,iOS,8,0.5,13,5,0,48,2,1
U03828,44,Web,15,4.7,30,5,2,43,7,0
U03829,50,Android,23,9.9,60,12,2,14,13,0
U03830,25,Web,23,7.6,64,16,2,35,4,0
U03831,61,Android,30,17.2,108,29,4,2,12,0
U03832,27,iOS,19,8.6,55,12,1,31,5,0
U03833,56,Android,15,8.2,39,5,1,33,8,0
U03834,49,iOS,21,6.3,54,9,3,24,10,0
U03835,24,Android,16,6.9,50,7,1,37,8,0
U03836,52,Android,9,4.1,22,1,0,53,6,1
U03837,27,iOS,25,11.1,68,13,1,20,8,0
U03838,46,iOS,29,8.6,91,20,2,14,10,0
U03839,64,Android,22,15.8,78,17,0,15,19,0
U03840,63,iOS,23,11.5,78,21,3,12,14,0
U03841,59,Android,28,16.9,94,28,6,5,11,0
U03842,41,Android,15,13.9,52,14,2,21,9,0
U03843,44,Android,35,13.2,106,29,5,6,5,0
U03844,32,iOS,11,13.4,22,3,0,27,6,0
U03845,62,iOS,6,7.3,17,4,0,32,6,1
U03846,40,iOS,25,13.6,99,24,7,1,11,0
U03847,55,Web,18,11.6,40,5,2,27,8,0
U03848,35,iOS,9,9.9,24,4,0,49,3,0
U03849,53,iOS,22,14.9,71,21,2,4,17,0
U03850,28,Web,18,6.7,40,8,1,22,3,0
U03851,53,Android,22,10.4,55,13,0,22,9,0
U03852,20,Android,8,5.0,11,0,0,42,3,1
U03853,23,Android,19,9.1,60,15,1,19,10,0
U03854,34,iOS,27,13.6,105,29,8,1,9,0
U03855,41,iOS,25,14.4,80,15,4,8,18,0
U03856,52,Android,19,9.8,60,11,1,21,8,0
U03857,35,Web,13,8.5,30,4,0,29,5,0
U03858,18,Web,17,12.1,39,3,0,17,10,0
U03859,33,Android,14,9.7,36,6,1,33,5,0
U03860,39,Android,18,4.9,43,9,1,21,14,0
U03861,44,Android,26,16.2,89,20,2,13,6,0
U03862,48,Android,25,12.3,77,17,2,14,6,0
U03863,29,Web,23,10.7,88,18,2,17,15,0
U03864,47,iOS,10,4.3,12,2,0,41,2,0
U03865,48,Android,3,4.5,7,1,0,46,2,0
U03866,55,iOS,32,16.3,97,26,4,2,14,0
U03867,43,Android,36,16.6,113,26,7,11,17,0
U03868,56,Android,20,10.3,57,11,0,19,7,0
U03869,28,Android,16,12.9,39,6,0,28,5,0
U03870,52,iOS,25,12.5,76,17,1,18,20,0
U03871,20,iOS,25,14.4,75,17,1,18,9,0
U03872,22,Web,23,16.9,76,15,2,18,11,0
U03873,59,Android,14,9.4,24,2,0,34,6,0
U03874,40,iOS,18,9.7,60,12,4,23,8,0
U03875,47,Android,15,3.6,44,5,0,40,8,0
U03876,46,Android,11,8.8,38,10,1,23,6,0
U03877,51,Web,2,7.2,3,0,0,46,0,0
U03878,29,iOS,16,10.4,33,6,0,22,9,0
U03879,26,Android,32,13.2,127,34,7,5,14,0
U03880,20,iOS,11,10.1,26,5,2,21,8,0
U03881,59,iOS,28,12.2,101,30,3,8,6,0
U03882,28,Web,22,6.5,45,6,2,28,4,0
U03883,45,iOS,11,3.9,21,0,0,37,4,1
U03884,39,Android,17,8.1,31,4,1,27,6,0
U03885,25,iOS,8,3.5,13,0,0,40,2,1
U03886,37,Android,9,0.5,21,4,0,37,5,0
U03887,21,Android,14,12.0,37,7,0,41,10,0
U03888,26,iOS,19,12.5,41,8,0,22,4,0
U03889,24,iOS,11,1.9,24,3,0,32,6,0
U03890,57,Android,12,8.3,21,3,1,33,8,0
U03891,45,iOS,19,12.3,68,13,1,22,10,0
U03892,62,iOS,27,16.4,96,30,7,11,9,0
U03893,38,iOS,27,9.6,72,18,1,27,11,0
U03894,27,Android,34,17.9,137,36,6,0,15,0
U03895,47,Android,33,19.0,122,41,1,0,6,0
U03896,62,Android,24,10.6,72,15,3,18,6,0
U03897,43,Android,11,12.8,29,4,1,32,3,1
U03898,18,Android,12,6.1,26,2,0,32,5,0
U03899,32,Android,21,12.7,47,4,0,25,9,0
U03900,62,Android,10,3.9,27,2,0,59,4,1
U03901,42,Android,23,11.0,68,12,1,15,11,0
U03902,63,Web,8,6.9,21,3,0,38,3,1
U03903,42,iOS,25,13.3,74,13,4,14,8,0
U03904,18,Android,29,19.6,92,27,6,4,15,0
U03905,59,Web,10,4.9,30,4,1,34,10,0
U03906,54,Android,8,7.0,16,1,0,39,2,0
U03907,52,Android,27,14.0,86,24,3,11,12,0
U03908,64,Web,25,11.8,78,23,2,13,9,0
U03909,27,Android,15,3.9,32,3,0,32,7,0
U03910,61,Android,15,9.6,41,9,0,28,5,0
U03911,29,Android,29,10.6,101,25,5,19,12,0
U03912,64,iOS,5,6.9,19,3,0,44,2,1
U03913,27,iOS,13,4.5,19,3,0,39,6,1
U03914,44,Android,15,9.2,32,2,0,27,3,0
U03915,55,Android,14,7.8,40,7,0,28,3,0
U03916,21,Android,26,10.0,94,22,2,23,9,0
U03917,21,iOS,25,12.7,73,15,4,23,10,0
U03918,58,Android,11,8.0,26,3,0,33,1,0
U03919,20,Web,11,2.5,21,3,0,41,4,1
U03920,47,iOS,25,10.1,84,15,2,15,5,0
U03921,63,Android,18,8.1,51,7,3,22,11,0
U03922,47,iOS,12,3.0,23,2,0,47,5,0
U03923,41,Android,17,6.4,48,9,0,30,10,0
U03924,38,Android,13,7.2,37,5,0,42,10,0
U03925,48,Android,11,8.1,18,1,0,34,2,0
U03926,45,iOS,32,14.9,105,19,2,15,7,0
U03927,42,iOS,5,1.5,10,2,0,57,3,1
U03928,25,Web,20,7.9,44,12,1,31,6,0
U03929,49,Android,12,15.3,36,9,0,27,5,0
U03930,53,Android,25,14.0,89,25,2,11,14,0
U03931,52,iOS,26,16.9,89,18,5,10,12,0
