user_id,age,device_type,sessions_last_30_days,avg_session_duration_minutes,content_views_last_30_days,likes_last_30_days,shares_last_30_days,days_since_last_login,notifications_clicked_last_30_days,churn,cluster,cluster_name
U03148,58,Android,21,13.2,78,25,2,14,13,0,2,Steady Engagers
U03149,65,Web,15,10.1,31,8,3,21,7,0,1,Casual Browsers
U03150,23,Android,15,9.2,47,10,0,21,7,0,1,Casual Browsers
U03151,52,iOS,8,5.7,13,3,0,42,4,0,3,At-Risk/Dormant
U03152,28,iOS,50,17.7,167,49,6,0,15,0,0,Power Users
U03153,27,iOS,13,7.9,27,5,0,41,4,1,3,At-Risk/Dormant
U03154,56,Web,18,6.2,48,9,0,27,6,0,1,Casual Browsers
U03155,21,iOS,13,3.2,15,2,0,32,5,0,3,At-Risk/Dormant
U03156,58,Web,9,6.2,13,2,0,41,0,1,3,At-Risk/Dormant
U03157,54,Web,17,3.8,39,7,0,29,3,0,3,At-Risk/Dormant
U03158,65,Android,25,11.5,82,22,1,7,10,0,2,Steady Engagers
U03159,50,Android,28,14.0,86,28,5,9,15,0,0,Power Users
U03160,59,Android,6,5.1,11,2,0,49,1,1,3,At-Risk/Dormant
U03161,23,Android,26,16.0,96,27,6,8,12,0,0,Power Users
U03162,60,iOS,22,9.2,73,16,5,13,4,0,2,Steady Engagers
U03163,25,Android,13,6.9,35,10,1,28,7,0,1,Casual Browsers
U03164,33,Android,20,7.8,41,6,0,23,7,0,1,Casual Browsers
U03165,24,Android,15,4.9,30,6,1,31,3,0,3,At-Risk/Dormant
U03166,37,iOS,39,10.6,154,41,10,2,15,0,0,Power Users
U03167,53,iOS,16,9.9,36,5,0,43,7,0,1,Casual Browsers
U03168,30,Web,24,9.4,83,19,2,20,7,0,2,Steady Engagers
U03169,57,Android,28,11.2,78,22,1,9,9,0,2,Steady Engagers
U03170,47,Android,24,13.8,55,10,0,13,12,0,2,Steady Engagers
U03171,48,Web,26,10.5,84,22,6,22,13,0,2,Steady Engagers
U03172,63,iOS,37,20.2,131,29,6,6,19,0,0,Power Users
U03173,38,iOS,24,10.8,76,17,0,12,10,0,2,Steady Engagers
U03174,34,iOS,25,8.3,63,14,0,19,10,0,1,Casual Browsers
U03175,65,Android,11,7.4,34,8,0,36,10,1,1,Casual Browsers
U03176,44,Web,8,8.3,21,3,0,37,5,0,3,At-Risk/Dormant
U03177,47,iOS,23,12.1,76,18,2,9,12,0,2,Steady Engagers
U03178,32,iOS,9,1.7,14,2,0,42,6,1,3,At-Risk/Dormant
U03179,28,iOS,14,8.7,35,4,0,30,5,0,1,Casual Browsers
U03180,26,Android,13,13.3,59,16,4,17,9,0,2,Steady Engagers
U03181,28,Android,19,8.8,54,15,2,26,9,0,1,Casual Browsers
U03182,27,iOS,23,9.9,63,2,0,21,8,0,1,Casual Browsers
U03183,53,iOS,12,8.2,34,5,0,25,5,0,1,Casual Browsers
U03184,20,Android,22,11.7,60,9,1,39,11,0,1,Casual Browsers
U03185,48,Android,48,18.5,162,39,2,0,15,0,0,Power Users
U03186,63,Web,28,14.2,93,25,4,5,12,0,2,Steady Engagers
U03187,54,Android,14,2.4,39,7,0,35,5,1,3,At-Risk/Dormant
U03188,37,Android,22,10.1,61,10,1,22,9,0,1,Casual Browsers
U03189,20,iOS,18,13.6,47,7,1,34,13,0,1,Casual Browsers
U03190,58,Web,0,4.0,1,0,1,46,1,0,3,At-Risk/Dormant
U03191,18,iOS,8,1.5,19,3,1,50,3,0,3,At-Risk/Dormant
U03192,50,Web,29,14.9,93,21,2,21,10,0,2,Steady Engagers
U03193,50,Android,8,2.7,18,2,0,54,3,0,3,At-Risk/Dormant
U03194,27,Web,13,11.1,32,3,1,42,2,1,3,At-Risk/Dormant
U03195,53,Web,17,11.3,40,3,0,49,5,1,3,At-Risk/Dormant
U03196,26,iOS,4,3.0,7,0,0,39,0,1,3,At-Risk/Dormant
U03197,28,iOS,17,5.7,44,14,1,24,4,0,1,Casual Browsers
U03198,56,Android,21,6.7,59,12,1,32,15,0,1,Casual Browsers
U03199,64,Android,23,9.4,61,14,1,19,12,0,2,Steady Engagers
U03200,30,Android,13,9.9,16,3,1,32,8,1,1,Casual Browsers
U03201,62,Android,10,6.6,16,1,1,29,3,0,3,At-Risk/Dormant
U03202,61,Web,22,11.1,69,10,4,16,8,0,2,Steady Engagers
U03203,54,Android,30,13.3,112,35,6,8,3,0,0,Power Users
U03204,24,iOS,16,9.4,54,12,0,20,3,0,1,Casual Browsers
U03205,32,Android,11,1.8,16,3,0,41,4,0,3,At-Risk/Dormant
U03206,50,Android,9,8.2,29,5,0,37,4,0,3,At-Risk/Dormant
U03207,65,Android,20,15.9,63,26,5,11,7,0,2,Steady Engagers
U03208,57,Android,24,5.2,62,10,0,29,6,0,1,Casual Browsers
U03209,38,iOS,10,2.5,28,3,0,30,5,1,3,At-Risk/Dormant
U03210,29,Web,18,13.9,42,9,1,21,8,0,1,Casual Browsers
U03211,64,Android,30,13.3,85,17,5,23,8,0,2,Steady Engagers
U03212,31,Web,11,5.2,39,6,1,28,7,0,1,Casual Browsers
U03213,34,iOS,10,2.8,15,1,0,42,3,0,3,At-Risk/Dormant
U03214,64,iOS,24,12.7,53,11,1,18,10,0,2,Steady Engagers
U03215,44,Android,8,6.9,13,1,1,37,4,0,3,At-Risk/Dormant
U03216,30,Android,26,12.4,89,22,4,19,10,0,2,Steady Engagers
U03217,18,Web,12,9.4,24,4,0,27,4,0,1,Casual Browsers
U03218,38,iOS,27,13.0,73,18,1,11,8,0,2,Steady Engagers
U03219,65,Android,37,12.0,122,32,3,7,19,0,0,Power Users
U03220,38,Web,9,8.9,19,5,0,43,3,0,3,At-Risk/Dormant
U03221,51,Android,19,12.1,64,19,2,10,11,0,2,Steady Engagers
U03222,30,iOS,12,4.2,26,5,0,36,5,0,3,At-Risk/Dormant
U03223,55,Android,18,12.4,32,6,3,39,8,0,1,Casual Browsers
U03224,55,Web,19,7.0,46,10,0,24,7,0,1,Casual Browsers
U03225,47,Android,19,12.6,47,7,0,31,5,0,1,Casual Browsers
U03226,55,Android,27,14.3,94,27,4,7,8,0,2,Steady Engagers
U03227,45,iOS,9,5.2,23,2,0,41,4,1,3,At-Risk/Dormant
U03228,36,Android,26,15.7,80,19,1,6,14,0,2,Steady Engagers
U03229,53,Web,13,7.9,21,5,0,52,7,1,3,At-Risk/Dormant
U03230,58,iOS,28,14.8,85,11,1,17,15,0,2,Steady Engagers
U03231,58,Android,18,10.4,42,9,0,17,12,0,1,Casual Browsers
U03232,28,Android,23,9.8,66,9,3,25,9,0,1,Casual Browsers
U03233,50,Web,1,0.7,2,0,0,50,1,0,3,At-Risk/Dormant
U03234,18,iOS,31,11.3,77,16,1,14,7,0,2,Steady Engagers
U03235,45,Web,9,4.9,18,3,0,54,2,1,3,At-Risk/Dormant
U03236,45,Android,12,7.0,33,2,2,33,2,0,3,At-Risk/Dormant
U03237,35,Web,10,3.2,21,4,1,36,3,0,3,At-Risk/Dormant
U03238,65,iOS,32,12.9,111,29,4,0,16,0,0,Power Users
U03239,60,iOS,19,8.3,56,12,2,16,11,0,1,Casual Browsers
U03240,19,Android,18,10.4,63,11,1,19,13,0,2,Steady Engagers
U03241,28,Android,15,13.9,51,14,1,22,10,0,1,Casual Browsers
U03242,27,Web,4,2.2,8,2,0,38,5,0,3,At-Risk/Dormant
U03243,61,Web,21,8.4,55,7,0,33,4,0,1,Casual Browsers
U03244,42,Android,9,9.7,14,1,0,41,4,1,3,At-Risk/Dormant
U03245,52,Web,27,11.0,94,30,2,13,9,0,2,Steady Engagers
U03246,56,Android,31,17.1,95,29,3,5,14,0,0,Power Users
U03247,54,Android,20,13.9,62,14,1,16,8,0,2,Steady Engagers
U03248,22,Android,24,13.5,75,23,3,5,13,0,2,Steady Engagers
U03249,24,Android,16,9.7,52,12,3,19,6,0,1,Casual Browsers
U03250,36,Android,7,1.9,16,1,0,41,2,1,3,At-Risk/Dormant
U03251,34,Android,12,7.7,25,4,0,27,8,0,1,Casual Browsers
U03252,53,Android,12,6.2,22,1,0,38,5,0,3,At-Risk/Dormant
U03253,25,iOS,13,5.4,37,8,1,29,2,1,3,At-Risk/Dormant
U03254,35,Web,13,8.4,40,5,0,28,6,0,1,Casual Browsers
U03255,29,iOS,15,7.9,37,7,0,27,6,0,1,Casual Browsers
U03256,27,Android,30,12.9,94,26,3,9,13,0,2,Steady Engagers
U03257,26,iOS,5,4.9,12,1,0,37,1,1,3,At-Risk/Dormant
U03258,27,Android,9,7.4,19,1,0,38,4,0,3,At-Risk/Dormant
U03259,45,iOS,14,4.7,25,2,1,33,9,0,1,Casual Browsers
U03260,37,iOS,29,17.7,125,33,6,8,17,0,0,Power Users
U03261,38,Android,9,2.5,18,2,0,51,2,1,3,At-Risk/Dormant
U03262,41,Android,25,13.9,73,22,1,18,7,0,2,Steady Engagers
U03263,53,Web,10,9.4,22,3,0,32,2,0,3,At-Risk/Dormant
U03264,59,Web,4,4.6,8,1,0,42,1,0,3,At-Risk/Dormant
U03265,43,iOS,8,2.5,10,3,0,38,4,0,3,At-Risk/Dormant
U03266,48,Web,3,3.8,9,0,0,44,1,1,3,At-Risk/Dormant
U03267,53,Web,18,11.9,58,6,0,29,2,0,1,Casual Browsers
U03268,51,Android,31,17.8,101,26,6,15,9,0,0,Power Users
U03269,24,iOS,13,11.1,39,8,1,27,7,0,1,Casual Browsers
U03270,65,Android,15,6.7,27,3,1,27,8,0,1,Casual Browsers
U03271,25,iOS,6,5.9,8,1,0,43,0,0,3,At-Risk/Dormant
U03272,37,Android,23,14.5,65,17,0,11,10,0,2,Steady Engagers
U03273,49,Web,10,3.7,37,3,0,30,5,0,3,At-Risk/Dormant
U03274,37,iOS,13,9.0,20,3,0,50,6,1,3,At-Risk/Dormant
U03275,29,Android,24,13.3,80,18,4,10,13,0,2,Steady Engagers
U03276,62,Android,15,8.0,43,11,0,30,7,0,1,Casual Browsers
U03277,21,Android,21,14.7,70,19,3,14,14,0,2,Steady Engagers
U03278,29,iOS,23,8.1,58,15,1,20,9,0,1,Casual Browsers
U03279,65,Web,28,16.8,92,18,5,6,10,0,2,Steady Engagers
U03280,53,Android,11,4.2,25,1,0,36,4,1,3,At-Risk/Dormant
U03281,22,iOS,16,7.4,35,8,0,18,10,0,1,Casual Browsers
U03282,54,iOS,16,9.2,54,10,2,16,6,0,1,Casual Browsers
U03283,64,Android,24,6.5,83,21,1,15,6,0,2,Steady Engagers
U03284,22,iOS,15,4.3,34,2,0,25,5,0,3,At-Risk/Dormant
U03285,37,Android,13,10.3,37,6,1,32,7,0,1,Casual Browsers
U03286,40,Android,18,0.9,31,5,0,35,4,0,3,At-Risk/Dormant
U03287,24,Android,22,14.6,66,18,1,13,7,0,2,Steady Engagers
U03288,27,Web,3,0.5,6,1,0,47,1,1,3,At-Risk/Dormant
U03289,26,Android,13,9.9,22,4,0,32,3,0,3,At-Risk/Dormant
U03290,26,Android,12,3.5,21,1,0,39,4,0,3,At-Risk/Dormant
U03291,37,iOS,6,1.8,9,3,1,36,7,1,3,At-Risk/Dormant
U03292,40,Web,11,10.6,26,5,2,23,3,0,1,Casual Browsers
U03293,29,iOS,20,5.7,41,3,0,33,2,0,3,At-Risk/Dormant
U03294,31,Android,36,15.9,109,23,4,4,13,0,0,Power Users
U03295,27,iOS,5,4.0,11,1,0,44,4,1,3,At-Risk/Dormant
U03296,56,Android,5,4.5,11,2,0,36,9,1,3,At-Risk/Dormant
U03297,28,iOS,13,4.7,35,1,0,33,4,0,3,At-Risk/Dormant
U03298,61,Android,12,4.7,22,2,0,37,5,0,3,At-Risk/Dormant
U03299,43,Android,25,12.0,78,16,3,16,14,0,2,Steady Engagers
U03300,56,Android,12,6.2,18,1,1,36,5,0,3,At-Risk/Dormant
U03301,48,iOS,8,4.7,23,7,0,36,5,0,3,At-Risk/Dormant
U03302,30,Android,17,10.1,36,10,1,27,13,0,1,Casual Browsers
U03303,46,Android,11,3.9,22,2,0,37,3,1,3,At-Risk/Dormant
U03304,31,iOS,30,8.0,98,24,1,22,9,0,2,Steady Engagers
U03305,23,iOS,28,6.1,76,12,2,20,10,0,2,Steady Engagers
U03306,30,Android,17,8.4,52,8,1,14,8,0,1,Casual Browsers
U03307,31,iOS,10,14.7,14,2,1,33,7,1,1,Casual Browsers
U03308,24,iOS,17,9.9,55,9,1,22,5,0,1,Casual Browsers
U03309,19,Android,13,10.4,41,6,1,28,12,0,1,Casual Browsers
U03310,63,Web,26,16.1,92,17,0,10,14,0,2,Steady Engagers
U03311,42,Web,24,18.8,84,17,3,17,6,0,2,Steady Engagers
U03312,37,Android,27,13.7,99,37,6,13,12,0,0,Power Users
U03313,62,Android,12,3.3,22,2,0,34,3,0,3,At-Risk/Dormant
U03314,28,Android,30,12.3,92,26,3,6,12,0,2,Steady Engagers
U03315,37,Android,11,3.3,20,3,0,43,2,1,3,At-Risk/Dormant
U03316,58,iOS,15,5.0,40,6,1,22,4,0,1,Casual Browsers
U03317,48,Web,7,9.2,25,5,1,40,4,0,3,At-Risk/Dormant
U03318,37,Web,12,5.7,25,4,1,34,5,0,3,At-Risk/Dormant
U03319,30,Android,22,11.2,63,13,0,17,11,0,2,Steady Engagers
U03320,19,Android,10,2.1,21,5,0,33,6,0,3,At-Risk/Dormant
U03321,22,Android,20,13.6,57,11,2,20,11,0,2,Steady Engagers
U03322,25,iOS,19,9.2,44,9,2,28,10,0,1,Casual Browsers
U03323,55,Android,19,12.1,48,12,2,31,3,1,1,Casual Browsers
U03324,48,Web,15,7.5,34,2,1,25,3,0,1,Casual Browsers
U03325,38,Web,23,9.4,59,14,3,21,8,0,2,Steady Engagers
U03326,55,Android,31,11.3,103,21,2,7,12,0,2,Steady Engagers
U03327,25,iOS,6,6.7,14,0,0,38,5,0,3,At-Risk/Dormant
U03328,28,iOS,10,0.5,24,3,0,36,3,1,3,At-Risk/Dormant
U03329,36,Web,5,5.8,16,0,0,52,4,1,3,At-Risk/Dormant
U03330,62,iOS,24,15.0,68,16,1,13,11,0,2,Steady Engagers
U03331,47,Android,13,3.6,34,4,0,28,5,1,3,At-Risk/Dormant
U03332,58,iOS,13,10.9,31,3,0,26,6,0,1,Casual Browsers
U03333,29,Android,28,19.8,98,28,10,2,7,0,0,Power Users
U03334,58,iOS,8,4.0,15,3,0,41,2,0,3,At-Risk/Dormant
U03335,21,Android,15,7.9,37,3,0,37,3,0,3,At-Risk/Dormant
U03336,28,iOS,14,11.3,36,5,1,21,10,0,1,Casual Browsers
U03337,43,Web,4,2.0,11,1,0,55,1,0,3,At-Risk/Dormant
U03338,20,Android,33,12.3,109,27,3,5,12,0,0,Power Users
U03339,59,Android,38,18.6,117,34,2,0,7,0,0,Power Users
U03340,59,iOS,7,3.4,14,4,0,54,4,1,3,At-Risk/Dormant
U03341,43,Android,12,10.5,29,2,1,43,4,1,3,At-Risk/Dormant
U03342,32,iOS,13,10.5,46,12,1,20,9,0,1,Casual Browsers
U03343,22,iOS,20,12.7,58,19,4,14,8,0,2,Steady Engagers
U03344,47,Android,18,7.5,40,5,0,26,3,0,1,Casual Browsers
U03345,43,Web,24,15.1,90,24,2,10,15,0,2,Steady Engagers
U03346,54,iOS,31,12.9,118,28,3,6,19,0,0,Power Users
U03347,46,iOS,35,15.7,85,18,4,7,11,0,2,Steady Engagers
U03348,24,Android,21,11.7,68,18,0,14,12,0,2,Steady Engagers
U03349,23,Android,10,9.0,13,0,0,30,7,1,3,At-Risk/Dormant
U03350,55,Android,25,8.0,68,14,1,17,7,0,1,Casual Browsers
U03351,25,Web,14,6.6,35,6,1,35,3,0,3,At-Risk/Dormant
U03352,63,Web,19,11.4,50,8,2,26,4,0,1,Casual Browsers
U03353,23,Web,6,12.2,14,2,1,40,7,0,3,At-Risk/Dormant
U03354,52,Android,31,15.3,106,29,4,22,14,0,0,Power Users
U03355,64,iOS,18,10.3,55,11,1,14,4,0,1,Casual Browsers
U03356,39,iOS,20,7.7,73,12,1,19,12,0,2,Steady Engagers
U03357,20,iOS,13,8.0,35,6,0,38,6,0,3,At-Risk/Dormant
U03358,60,Android,14,8.7,25,2,0,49,4,1,3,At-Risk/Dormant
U03359,26,Web,24,11.1,84,20,5,12,10,0,2,Steady Engagers
U03360,43,Android,14,6.3,32,7,2,28,5,0,1,Casual Browsers
U03361,65,Android,20,8.9,46,8,0,23,8,0,1,Casual Browsers
U03362,53,Web,17,11.3,38,6,0,34,4,1,1,Casual Browsers
U03363,20,iOS,27,13.1,87,20,5,18,10,0,2,Steady Engagers
U03364,57,Android,7,4.6,11,3,0,39,5,0,3,At-Risk/Dormant
U03365,25,iOS,15,6.7,48,6,1,38,11,0,1,Casual Browsers
U03366,53,Web,3,3.4,4,1,0,48,1,1,3,At-Risk/Dormant
U03367,47,Android,22,13.4,59,15,2,17,3,1,1,Casual Browsers
U03368,31,iOS,37,12.1,135,29,5,4,16,0,0,Power Users
U03369,38,Android,16,10.2,46,6,1,33,5,0,1,Casual Browsers
U03370,23,Android,5,5.9,13,2,0,50,0,1,3,At-Risk/Dormant
U03371,65,Android,26,11.1,81,19,0,13,18,0,2,Steady Engagers
U03372,29,iOS,21,10.2,48,8,0,28,7,0,1,Casual Browsers
U03373,32,Android,13,13.3,26,6,0,40,10,0,1,Casual Browsers
U03374,42,Android,18,5.0,47,6,0,26,11,0,1,Casual Browsers
U03375,50,iOS,23,13.5,77,22,3,16,12,0,2,Steady Engagers
U03376,42,iOS,18,8.5,50,9,1,37,8,0,1,Casual Browsers
U03377,42,iOS,13,6.1,27,1,0,33,5,0,3,At-Risk/Dormant
U03378,45,Web,19,10.0,45,11,1,12,7,0,1,Casual Browsers
U03379,59,Android,9,1.8,18,2,0,44,5,0,3,At-Risk/Dormant
U03380,36,Android,16,4.5,45,6,0,30,8,1,1,Casual Browsers
U03381,57,iOS,19,10.1,45,6,0,20,10,0,1,Casual Browsers
U03382,55,iOS,20,7.5,55,12,1,21,7,0,1,Casual Browsers
U03383,64,Android,24,17.4,96,28,3,8,10,0,2,Steady Engagers
U03384,61,Android,16,14.0,55,13,1,19,5,0,1,Casual Browsers
U03385,56,Android,39,14.2,165,37,5,0,18,0,0,Power Users
U03386,29,Android,31,14.0,95,27,6,7,10,0,0,Power Users
U03387,55,Web,22,11.7,71,12,2,19,6,0,2,Steady Engagers
U03388,53,iOS,32,19.3,118,20,2,9,12,0,2,Steady Engagers
U03389,31,Android,6,3.6,10,0,0,36,4,1,3,At-Risk/Dormant
U03390,50,iOS,8,3.9,13,1,0,42,1,1,3,At-Risk/Dormant
U03391,30,iOS,25,17.5,86,18,3,16,8,0,2,Steady Engagers
U03392,43,Android,11,0.5,13,2,0,45,2,1,3,At-Risk/Dormant
U03393,56,Android,21,16.8,77,16,6,10,8,0,2,Steady Engagers
U03394,27,iOS,25,10.9,74,21,1,13,6,0,2,Steady Engagers
U03395,34,Android,16,2.1,33,8,1,31,5,0,3,At-Risk/Dormant
U03396,56,iOS,28,15.5,84,20,5,10,12,0,2,Steady Engagers
U03397,39,iOS,6,7.6,12,1,0,30,3,0,3,At-Risk/Dormant
U03398,64,iOS,6,4.9,12,1,0,44,3,1,3,At-Risk/Dormant
U03399,18,Web,7,8.6,21,1,0,32,5,0,3,At-Risk/Dormant
U03400,52,iOS,11,7.4,27,7,0,29,9,1,1,Casual Browsers
U03401,57,iOS,31,18.1,98,16,4,12,13,0,2,Steady Engagers
U03402,62,Android,17,13.3,44,14,1,21,10,0,1,Casual Browsers
U03403,25,iOS,4,3.8,6,0,0,42,1,1,3,At-Risk/Dormant
U03404,65,Web,5,5.3,6,0,0,38,4,1,3,At-Risk/Dormant
U03405,36,Web,32,18.0,107,24,4,6,6,0,0,Power Users
U03406,34,Web,6,4.5,14,0,1,42,2,0,3,At-Risk/Dormant
U03407,35,Android,12,5.1,24,4,0,26,7,0,3,At-Risk/Dormant
U03408,48,iOS,4,3.5,15,1,0,41,0,1,3,At-Risk/Dormant
U03409,49,Web,3,1.1,5,1,0,46,0,1,3,At-Risk/Dormant
U03410,40,iOS,27,11.2,65,15,3,15,6,0,2,Steady Engagers
U03411,21,iOS,8,3.6,16,3,0,34,2,1,3,At-Risk/Dormant
U03412,65,iOS,15,5.9,38,8,0,29,11,0,1,Casual Browsers
U03413,28,iOS,19,11.5,46,6,0,31,5,0,1,Casual Browsers
U03414,22,Android,16,5.6,44,10,0,31,7,0,1,Casual Browsers
U03415,46,Android,11,9.0,31,7,1,24,9,0,1,Casual Browsers
U03416,37,Web,37,12.7,128,38,4,18,18,0,0,Power Users
U03417,47,Web,14,6.8,43,5,0,30,6,0,1,Casual Browsers
U03418,60,Web,11,6.4,23,4,0,32,5,0,3,At-Risk/Dormant
U03419,22,Android,8,0.5,14,1,0,40,1,1,3,At-Risk/Dormant
U03420,31,Android,26,12.5,84,26,4,10,15,0,2,Steady Engagers
U03421,42,Android,3,2.8,3,0,0,52,1,0,3,At-Risk/Dormant
U03422,55,Web,3,2.7,4,0,0,47,0,1,3,At-Risk/Dormant
U03423,46,iOS,24,7.6,65,13,2,23,7,0,1,Casual Browsers
U03424,36,Web,27,12.2,63,14,0,11,13,0,2,Steady Engagers
U03425,47,Android,14,9.6,41,9,2,25,12,0,1,Casual Browsers
U03426,65,iOS,22,10.8,66,14,1,19,17,0,2,Steady Engagers
U03427,41,iOS,9,4.0,21,3,0,36,4,0,3,At-Risk/Dormant
U03428,60,Android,7,4.1,17,2,0,57,3,1,3,At-Risk/Dormant
U03429,55,Web,16,7.9,40,6,0,30,8,0,1,Casual Browsers
U03430,32,iOS,26,16.5,96,23,6,12,14,0,0,Power Users
U03431,29,Android,12,14.2,35,13,1,24,3,0,1,Casual Browsers
U03432,54,Android,24,14.9,67,23,3,9,5,0,2,Steady Engagers
U03433,27,Web,34,14.9,120,42,4,11,13,0,0,Power Users
U03434,34,iOS,5,9.7,9,0,0,36,4,0,3,At-Risk/Dormant
U03435,29,iOS,9,5.0,25,5,0,35,4,1,3,At-Risk/Dormant
U03436,47,iOS,16,7.9,38,9,0,27,8,0,1,Casual Browsers
U03437,32,Android,10,5.9,28,5,1,36,6,0,3,At-Risk/Dormant
U03438,49,iOS,18,11.9,54,6,1,22,8,0,1,Casual Browsers
U03439,62,Web,6,3.0,12,0,0,43,5,1,3,At-Risk/Dormant
U03440,57,Android,4,4.6,11,0,0,49,3,1,3,At-Risk/Dormant
U03441,63,iOS,15,8.9,32,7,2,33,9,0,1,Casual Browsers
U03442,19,Android,16,6.9,28,5,1,32,6,0,1,Casual Browsers
U03443,39,Android,31,12.4,107,33,5,7,14,0,0,Power Users
U03444,28,Android,12,8.7,32,7,0,32,3,0,3,At-Risk/Dormant
U03445,62,Web,30,18.7,115,32,3,3,16,0,0,Power Users
U03446,52,Android,34,16.1,117,31,6,10,17,0,0,Power Users
U03447,33,Android,16,15.0,48,6,0,18,8,0,1,Casual Browsers
U03448,45,iOS,20,14.8,54,11,0,14,8,0,1,Casual Browsers
U03449,47,Android,36,19.1,115,28,8,0,16,0,0,Power Users
U03450,41,iOS,6,8.4,9,2,0,37,0,1,3,At-Risk/Dormant
U03451,40,Web,20,16.5,65,19,5,15,9,0,2,Steady Engagers
U03452,20,Android,30,14.6,102,30,5,13,13,0,0,Power Users
U03453,39,Android,21,10.9,55,8,2,29,8,0,1,Casual Browsers
U03454,34,Web,10,10.1,24,5,0,29,2,0,3,At-Risk/Dormant
U03455,57,Android,20,10.3,66,22,4,16,9,0,2,Steady Engagers
U03456,59,Android,11,13.1,24,0,0,20,6,1,1,Casual Browsers
U03457,54,Web,26,14.4,56,8,0,14,4,0,1,Casual Browsers
U03458,19,Web,17,11.2,46,9,0,25,10,0,1,Casual Browsers
U03459,58,iOS,22,7.8,56,14,1,22,12,0,1,Casual Browsers
U03460,37,iOS,17,10.8,43,9,2,19,7,0,1,Casual Browsers
U03461,37,Web,12,10.8,29,6,3,30,6,0,1,Casual Browsers
U03462,63,iOS,18,13.6,51,10,2,15,9,0,2,Steady Engagers
U03463,59,iOS,15,10.5,41,6,1,25,8,0,1,Casual Browsers
U03464,20,Web,9,3.3,18,0,1,40,2,1,3,At-Risk/Dormant
U03465,35,iOS,28,20.2,88,20,4,12,10,0,2,Steady Engagers
U03466,53,iOS,44,14.1,158,50,6,8,15,0,0,Power Users
U03467,43,Android,12,8.1,42,11,4,20,4,0,1,Casual Browsers
U03468,30,iOS,8,5.0,16,2,1,36,7,1,3,At-Risk/Dormant
U03469,43,iOS,16,17.5,51,10,3,19,9,0,2,Steady Engagers
U03470,59,Android,28,16.6,97,27,5,9,10,0,0,Power Users
U03471,28,Android,5,1.0,8,0,0,47,2,1,3,At-Risk/Dormant
U03472,53,Web,9,10.1,14,1,1,40,4,0,3,At-Risk/Dormant
U03473,53,Android,8,3.9,20,2,0,41,8,1,3,At-Risk/Dormant
U03474,60,Android,6,2.7,15,2,1,38,3,0,3,At-Risk/Dormant
U03475,32,Android,16,8.9,49,12,2,17,9,0,1,Casual Browsers
U03476,28,Android,30,16.5,104,28,5,3,14,0,0,Power Users
U03477,44,iOS,12,10.4,33,11,0,28,7,0,1,Casual Browsers
U03478,43,Android,6,4.8,9,1,0,41,4,1,3,At-Risk/Dormant
U03479,37,Android,9,11.9,16,1,0,26,3,0,1,Casual Browsers
U03480,55,Web,21,10.0,39,5,0,22,11,0,1,Casual Browsers
U03481,56,Android,12,7.6,27,4,0,28,3,0,3,At-Risk/Dormant
U03482,29,Android,18,13.6,48,12,2,12,9,0,2,Steady Engagers
U03483,56,Web,21,13.0,48,4,0,28,9,1,1,Casual Browsers
U03484,29,iOS,31,13.3,82,20,3,12,15,0,2,Steady Engagers
U03485,37,iOS,29,14.1,90,20,7,16,10,0,0,Power Users
U03486,19,Web,19,14.8,51,11,1,49,11,0,1,Casual Browsers
U03487,34,Web,31,10.8,76,19,4,14,10,0,2,Steady Engagers
U03488,64,Android,32,17.5,120,29,7,7,15,0,0,Power Users
U03489,39,iOS,12,8.5,28,4,0,25,5,0,1,Casual Browsers
U03490,52,iOS,16,7.1,34,5,1,23,11,0,1,Casual Browsers
U03491,23,Android,18,6.4,52,2,0,29,4,0,1,Casual Browsers
U03492,48,Web,21,12.1,48,7,0,24,11,0,1,Casual Browsers
U03493,35,Android,35,16.0,102,34,6,3,11,0,0,Power Users
U03494,53,Web,10,9.6,30,4,0,26,4,0,1,Casual Browsers
U03495,62,iOS,20,14.1,60,13,3,11,16,0,2,Steady Engagers
U03496,43,iOS,13,6.3,36,9,1,28,5,0,1,Casual Browsers
U03497,22,Android,29,13.4,88,23,5,14,6,0,2,Steady Engagers
U03498,40,Web,21,10.2,45,11,0,16,9,0,1,Casual Browsers
U03499,23,iOS,8,6.4,15,3,0,52,4,1,3,At-Risk/Dormant
U03500,39,Android,30,12.1,110,29,4,8,15,0,0,Power Users
U03501,20,Android,8,7.9,26,3,0,32,3,0,3,At-Risk/Dormant
U03502,48,iOS,11,5.9,22,2,1,32,1,0,3,At-Risk/Dormant
U03503,32,Android,14,10.0,47,8,1,16,9,0,1,Casual Browsers
U03504,27,iOS,6,7.9,24,7,0,30,9,0,1,Casual Browsers
U03505,18,iOS,24,10.2,77,13,3,20,11,0,2,Steady Engagers
U03506,60,Android,10,7.4,18,4,1,35,4,0,3,At-Risk/Dormant
U03507,58,iOS,16,5.7,37,5,0,30,5,0,1,Casual Browsers
U03508,56,Android,16,6.4,31,6,0,25,5,0,1,Casual Browsers
U03509,20,Web,6,0.5,15,1,0,42,1,1,3,At-Risk/Dormant
U03510,34,Web,5,4.0,11,0,1,38,0,0,3,At-Risk/Dormant
U03511,64,Android,20,14.2,56,13,2,16,11,0,2,Steady Engagers
U03512,45,iOS,34,16.5,123,38,0,6,15,0,0,Power Users
